campagne.x	staal	datum.x	fractie	soort	aantal	AFDW	jaar	staalcode	campagne.y	tidaal	datum.y	real_X	real_Y	Z	geomorf	ecotoop_werkelijk	SalZone	Vallei_deel	Omessegment	KRWzone	ecotoop_gepland
SP19	DU19_21	1569801600	500	52	12	0.0013	2	19	4	2	1569801600	136359.940713	199075.134328	NA	9	7	6	2	14	2	NA
SP19	DU19_21	1569801600	1000	52	4	6e-04	2	19	4	2	1569801600	136359.940713	199075.134328	NA	9	7	6	2	14	2	NA
SP19	DU19_21	1569801600	500	3	4	1e-04	2	19	4	2	1569801600	136359.940713	199075.134328	NA	9	7	6	2	14	2	NA
SP19	DU19_22	1569801600	500	52	2	4e-04	2	19	4	2	1569801600	136322.816965	199314.413711	NA	7	7	6	2	14	2	NA
SP19	DU19_22	1569801600	1000	31	0	0	2	19	4	2	1569801600	136322.816965	199314.413711	NA	7	7	6	2	14	2	NA
SP19	DU19_23	1569801600	500	52	25	0.0016	2	19	4	2	1569801600	135218.090998	199795.029258	NA	9	7	6	2	14	2	NA
SP19	DU19_23	1569801600	1000	52	3	5e-04	2	19	4	2	1569801600	135218.090998	199795.029258	NA	9	7	6	2	14	2	NA
SP19	DU19_24	1569801600	500	52	1	3e-04	2	19	4	2	1569801600	136338.928733	199958.954615	NA	9	7	6	2	14	2	NA
SP19	DU19_24	1569801600	1000	52	1	2e-04	2	19	4	2	1569801600	136338.928733	199958.954615	NA	9	7	6	2	14	2	NA
SP19	DU19_25	1569801600	1000	31	0	0	2	19	4	2	1569801600	136372.811994	199147.852715	NA	7	7	6	2	14	2	NA
SP19	DU19_25	1569801600	500	31	0	0	2	19	4	2	1569801600	136372.811994	199147.852715	NA	7	7	6	2	14	2	NA
SP19	DUH_SP_01	1568160000	500	52	18	8e-04	2	20	5	1	1568160000	135168.98	199816.368	5.042	9	3	6	2	14	2	NA
SP19	DUH_SP_01	1568160000	1000	52	3	5e-04	2	20	5	1	1568160000	135168.98	199816.368	5.042	9	3	6	2	14	2	NA
SP19	DUH_SP_01	1568160000	500	49	34	0	2	20	5	1	1568160000	135168.98	199816.368	5.042	9	3	6	2	14	2	NA
SP19	DUH_SP_02	1568160000	1000	52	327	0.0271	2	20	5	1	1568160000	135168.992	199814.243	3.991	9	6	6	2	14	2	NA
SP19	DUH_SP_02	1568160000	500	52	232	0.0145	2	20	5	1	1568160000	135168.992	199814.243	3.991	9	6	6	2	14	2	NA
SP19	DUH_SP_02	1568160000	500	49	2	0	2	20	5	1	1568160000	135168.992	199814.243	3.991	9	6	6	2	14	2	NA
SP19	DUH_SP_03	1568160000	500	52	493	0.0216	2	20	5	1	1568160000	135168.723	199809.669	3.012	9	6	6	2	14	2	NA
SP19	DUH_SP_03	1568160000	1000	52	225	0.0176	2	20	5	1	1568160000	135168.723	199809.669	3.012	9	6	6	2	14	2	NA
SP19	DUH_SP_04	1568160000	1000	52	135	0.0172	2	20	5	1	1568160000	135168.502	199802.475	2.17	9	6	6	2	14	2	NA
SP19	DUH_SP_04	1568160000	500	52	63	0.0033	2	20	5	1	1568160000	135168.502	199802.475	2.17	9	6	6	2	14	2	NA
SP19	DUH_SP_05	1568160000	1000	52	43	0.0071	2	20	5	1	1568160000	135169.031	199794.858	1.078	9	4	6	2	14	2	NA
SP19	DUH_SP_05	1568160000	500	52	40	0.0021	2	20	5	1	1568160000	135169.031	199794.858	1.078	9	4	6	2	14	2	NA
SP19	DUH_SP_05	1568160000	500	56	1	2e-04	2	20	5	1	1568160000	135169.031	199794.858	1.078	9	4	6	2	14	2	NA
SP18	DUkb_SP_01	1536710400	1000	53	9	0.0011	1	21	2	1	1536796800	135169.005	199816.442	4.766	15	3	6	2	14	2	2
SP18	DUkb_SP_01	1536710400	500	53	13	0.001	1	21	2	1	1536796800	135169.005	199816.442	4.766	15	3	6	2	14	2	2
SP18	DUkb_SP_02	1536710400	1000	53	3	4e-04	1	21	2	1	1536796800	135169.069	199814.292	3.956	15	6	6	2	14	2	2
SP18	DUkb_SP_02	1536710400	500	53	22	0.0011	1	21	2	1	1536796800	135169.069	199814.292	3.956	15	6	6	2	14	2	2
SP18	DUkb_SP_03	1536710400	1000	53	104	0.0202	1	21	2	1	1536796800	135168.859	199809.62	2.758	15	6	6	2	14	2	2
SP18	DUkb_SP_03	1536710400	500	53	91	0.0101	1	21	2	1	1536796800	135168.859	199809.62	2.758	15	6	6	2	14	2	2
SP18	DUkb_SP_04	1536710400	1000	53	21	0.0024	1	21	2	1	1536796800	135168.603	199802.297	2.116	15	6	6	2	14	2	2
SP18	DUkb_SP_04	1536710400	500	53	61	0.0047	1	21	2	1	1536796800	135168.603	199802.297	2.116	15	6	6	2	14	2	2
SP18	DUkb_SP_05	1536710400	1000	31	0	0	1	21	2	1	1536796800	135169.076	199795.008	0.838	5	4	6	2	14	2	2
SP18	DUkb_SP_05	1536710400	500	53	5	5e-04	1	21	2	1	1536796800	135169.076	199795.008	0.838	5	4	6	2	14	2	2
SP19	GBSa_SP_01	1567382400	1000	18	26	0.0059	2	22	5	1	1567382400	141556.011	228097.295	4.401	9	3	1	5	12	7	NA
SP19	GBSa_SP_01	1567382400	1000	33	3	0.0021	2	22	5	1	1567382400	141556.011	228097.295	4.401	9	3	1	5	12	7	NA
SP19	GBSa_SP_01	1567382400	500	18	41	0.0014	2	22	5	1	1567382400	141556.011	228097.295	4.401	9	3	1	5	12	7	NA
SP19	GBSa_SP_01	1567382400	500	33	2	4e-04	2	22	5	1	1567382400	141556.011	228097.295	4.401	9	3	1	5	12	7	NA
SP19	GBSa_SP_01	1567382400	500	42	18	3e-04	2	22	5	1	1567382400	141556.011	228097.295	4.401	9	3	1	5	12	7	NA
SP19	GBSa_SP_01	1567382400	500	52	5	2e-04	2	22	5	1	1567382400	141556.011	228097.295	4.401	9	3	1	5	12	7	NA
SP19	GBSa_SP_01	1567382400	500	63	1	2e-04	2	22	5	1	1567382400	141556.011	228097.295	4.401	9	3	1	5	12	7	NA
SP19	GBSa_SP_01	1567382400	1000	52	2	1e-04	2	22	5	1	1567382400	141556.011	228097.295	4.401	9	3	1	5	12	7	NA
SP18	GBSa_SP_01	1535587200	1000	18	11	0.0024	1	22	2	1	1535587200	141555.913	228097.181	4.289	5	3	1	5	12	7	2
SP18	GBSa_SP_01	1535587200	500	18	3	5e-04	1	22	2	1	1535587200	141555.913	228097.181	4.289	5	3	1	5	12	7	2
SP18	GBSa_SP_01	1535587200	1000	43	2	0.0063	1	22	2	1	1535587200	141555.913	228097.181	4.289	5	3	1	5	12	7	2
SP18	GBSa_SP_01	1535587200	500	43	5	7e-04	1	22	2	1	1535587200	141555.913	228097.181	4.289	5	3	1	5	12	7	2
SP19	GBSa_SP_02	1567382400	1000	18	14	0.0056	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP19	GBSa_SP_02	1567382400	1000	33	3	0.0047	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP19	GBSa_SP_02	1567382400	1000	35	2	0.0029	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP19	GBSa_SP_02	1567382400	500	18	29	0.0026	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP19	GBSa_SP_02	1567382400	500	63	3	0.0011	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP19	GBSa_SP_02	1567382400	500	33	3	9e-04	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP19	GBSa_SP_02	1567382400	500	52	2	9e-04	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP19	GBSa_SP_02	1567382400	500	21	1	7e-04	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP19	GBSa_SP_02	1567382400	500	35	1	6e-04	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP19	GBSa_SP_02	1567382400	500	42	4	3e-04	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP19	GBSa_SP_02	1567382400	500	49	5	0	2	22	5	1	1567382400	141369.921	228056.34	3.557	9	6	1	5	12	7	NA
SP18	GBSa_SP_02	1535587200	1000	18	21	0.0057	1	22	2	1	1535587200	141369.974	228056.299	3.543	15	6	1	5	12	7	2
SP18	GBSa_SP_02	1535587200	500	18	20	0.0018	1	22	2	1	1535587200	141369.974	228056.299	3.543	15	6	1	5	12	7	2
SP18	GBSa_SP_02	1535587200	1000	33	3	9e-04	1	22	2	1	1535587200	141369.974	228056.299	3.543	15	6	1	5	12	7	2
SP18	GBSa_SP_02	1535587200	500	33	3	8e-04	1	22	2	1	1535587200	141369.974	228056.299	3.543	15	6	1	5	12	7	2
SP18	GBSa_SP_02	1535587200	1000	35	0	7e-04	1	22	2	1	1535587200	141369.974	228056.299	3.543	15	6	1	5	12	7	2
SP18	GBSa_SP_02	1535587200	500	42	5	0	1	22	2	1	1535587200	141369.974	228056.299	3.543	15	6	1	5	12	7	2
SP18	GBSa_SP_02	1535587200	500	49	1	0	1	22	2	1	1535587200	141369.974	228056.299	3.543	15	6	1	5	12	7	2
SP18	GBSa_SP_02	1535587200	500	53	2	0	1	22	2	1	1535587200	141369.974	228056.299	3.543	15	6	1	5	12	7	2
SP18	GBSa_SP_02	1535587200	500	63	2	3e-04	1	22	2	1	1535587200	141369.974	228056.299	3.543	15	6	1	5	12	7	2
SP19	GBSa_SP_03	1567382400	1000	61	1	0.039	2	22	5	1	1567382400	141340.453	228049.252	2.498	9	6	1	5	12	7	NA
SP19	GBSa_SP_03	1567382400	500	35	16	0.0036	2	22	5	1	1567382400	141340.453	228049.252	2.498	9	6	1	5	12	7	NA
SP19	GBSa_SP_03	1567382400	1000	41	2	0.0036	2	22	5	1	1567382400	141340.453	228049.252	2.498	9	6	1	5	12	7	NA
SP19	GBSa_SP_03	1567382400	1000	35	7	0.0022	2	22	5	1	1567382400	141340.453	228049.252	2.498	9	6	1	5	12	7	NA
SP19	GBSa_SP_03	1567382400	500	33	3	2e-04	2	22	5	1	1567382400	141340.453	228049.252	2.498	9	6	1	5	12	7	NA
SP19	GBSa_SP_03	1567382400	500	52	14	2e-04	2	22	5	1	1567382400	141340.453	228049.252	2.498	9	6	1	5	12	7	NA
SP18	GBSa_SP_03	1535587200	1000	18	11	0.003	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP18	GBSa_SP_03	1535587200	500	18	51	0.0027	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP18	GBSa_SP_03	1535587200	1000	33	2	9e-04	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP18	GBSa_SP_03	1535587200	500	33	1	3e-04	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP18	GBSa_SP_03	1535587200	1000	35	0	0.0018	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP18	GBSa_SP_03	1535587200	500	49	1	0	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP18	GBSa_SP_03	1535587200	1000	53	6	6e-04	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP18	GBSa_SP_03	1535587200	500	53	13	6e-04	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP18	GBSa_SP_03	1535587200	1000	61	1	0.0295	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP18	GBSa_SP_03	1535587200	1000	63	1	4e-04	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP18	GBSa_SP_03	1535587200	500	63	2	2e-04	1	22	2	1	1535587200	141340.456	228049.283	2.512	15	6	1	5	12	7	2
SP19	GBSa_SP_04	1567382400	1000	61	1	0.0373	2	22	5	1	1567382400	141321.35	228045.072	1.685	7	6	1	5	12	7	NA
SP19	GBSa_SP_04	1567382400	1000	35	10	0.011	2	22	5	1	1567382400	141321.35	228045.072	1.685	7	6	1	5	12	7	NA
SP19	GBSa_SP_04	1567382400	500	35	13	0.0084	2	22	5	1	1567382400	141321.35	228045.072	1.685	7	6	1	5	12	7	NA
SP19	GBSa_SP_04	1567382400	500	21	1	9e-04	2	22	5	1	1567382400	141321.35	228045.072	1.685	7	6	1	5	12	7	NA
SP19	GBSa_SP_04	1567382400	1000	36	1	7e-04	2	22	5	1	1567382400	141321.35	228045.072	1.685	7	6	1	5	12	7	NA
SP19	GBSa_SP_04	1567382400	500	52	9	5e-04	2	22	5	1	1567382400	141321.35	228045.072	1.685	7	6	1	5	12	7	NA
SP19	GBSa_SP_04	1567382400	1000	52	2	2e-04	2	22	5	1	1567382400	141321.35	228045.072	1.685	7	6	1	5	12	7	NA
SP18	GBSa_SP_04	1535587200	1000	18	2	5e-04	1	22	2	1	1535587200	141321.35	228045.052	1.668	15	6	1	5	12	7	2
SP18	GBSa_SP_04	1535587200	500	18	6	7e-04	1	22	2	1	1535587200	141321.35	228045.052	1.668	15	6	1	5	12	7	2
SP18	GBSa_SP_04	1535587200	1000	21	1	0.002	1	22	2	1	1535587200	141321.35	228045.052	1.668	15	6	1	5	12	7	2
SP18	GBSa_SP_04	1535587200	1000	35	1	7e-04	1	22	2	1	1535587200	141321.35	228045.052	1.668	15	6	1	5	12	7	2
SP18	GBSa_SP_04	1535587200	1000	41	1	4e-04	1	22	2	1	1535587200	141321.35	228045.052	1.668	15	6	1	5	12	7	2
SP18	GBSa_SP_04	1535587200	500	41	1	3e-04	1	22	2	1	1535587200	141321.35	228045.052	1.668	15	6	1	5	12	7	2
SP18	GBSa_SP_04	1535587200	500	53	6	2e-04	1	22	2	1	1535587200	141321.35	228045.052	1.668	15	6	1	5	12	7	2
SP18	GBSa_SP_04	1535587200	500	59	1	5e-04	1	22	2	1	1535587200	141321.35	228045.052	1.668	15	6	1	5	12	7	2
SP18	GBSa_SP_04	1535587200	500	63	1	4e-04	1	22	2	1	1535587200	141321.35	228045.052	1.668	15	6	1	5	12	7	2
SP19	GBSa_SP_05	1567382400	1000	58	1	0.0051	2	22	5	1	1567382400	141174.667	228012.687	0.817	8	4	1	5	12	7	NA
SP19	GBSa_SP_05	1567382400	500	52	4	3e-04	2	22	5	1	1567382400	141174.667	228012.687	0.817	8	4	1	5	12	7	NA
SP19	GBSa_SP_05	1567382400	1000	59	0	0	2	22	5	1	1567382400	141174.667	228012.687	0.817	8	4	1	5	12	7	NA
SP18	GBSa_SP_05	1535587200	1000	19	0	0.0022	1	22	2	1	1535587200	141174.696	228012.691	0.853	18	4	1	5	12	7	2
SP18	GBSa_SP_05	1535587200	1000	21	1	0.0016	1	22	2	1	1535587200	141174.696	228012.691	0.853	18	4	1	5	12	7	2
SP18	GBSa_SP_05	1535587200	500	31	0	0	1	22	2	1	1535587200	141174.696	228012.691	0.853	18	4	1	5	12	7	2
SP19	GBSc_SP_01	1567468800	1000	33	6	0.0259	2	23	5	1	1567468800	141743.532	227666.126	4.359	9	3	1	5	12	7	NA
SP19	GBSc_SP_01	1567468800	1000	18	29	0.0114	2	23	5	1	1567468800	141743.532	227666.126	4.359	9	3	1	5	12	7	NA
SP19	GBSc_SP_01	1567468800	500	18	47	0.0022	2	23	5	1	1567468800	141743.532	227666.126	4.359	9	3	1	5	12	7	NA
SP19	GBSc_SP_01	1567468800	500	35	1	0.001	2	23	5	1	1567468800	141743.532	227666.126	4.359	9	3	1	5	12	7	NA
SP19	GBSc_SP_01	1567468800	500	33	8	8e-04	2	23	5	1	1567468800	141743.532	227666.126	4.359	9	3	1	5	12	7	NA
SP19	GBSc_SP_01	1567468800	1000	54	2	6e-04	2	23	5	1	1567468800	141743.532	227666.126	4.359	9	3	1	5	12	7	NA
SP19	GBSc_SP_01	1567468800	500	21	1	0	2	23	5	1	1567468800	141743.532	227666.126	4.359	9	3	1	5	12	7	NA
SP19	GBSc_SP_01	1567468800	500	52	1	0	2	23	5	1	1567468800	141743.532	227666.126	4.359	9	3	1	5	12	7	NA
SP18	GBSc_SP_01	1535500800	1000	18	28	0.0078	1	23	2	1	1535500800	141743.574	227666.14	4.301	6	3	1	5	12	7	2
SP18	GBSc_SP_01	1535500800	500	18	18	8e-04	1	23	2	1	1535500800	141743.574	227666.14	4.301	6	3	1	5	12	7	2
SP18	GBSc_SP_01	1535500800	1000	33	3	0.0072	1	23	2	1	1535500800	141743.574	227666.14	4.301	6	3	1	5	12	7	2
SP18	GBSc_SP_01	1535500800	500	33	7	0.0011	1	23	2	1	1535500800	141743.574	227666.14	4.301	6	3	1	5	12	7	2
SP18	GBSc_SP_01	1535500800	500	42	1	0	1	23	2	1	1535500800	141743.574	227666.14	4.301	6	3	1	5	12	7	2
SP18	GBSc_SP_01	1535500800	1000	59	1	1e-04	1	23	2	1	1535500800	141743.574	227666.14	4.301	6	3	1	5	12	7	2
SP18	GBSc_SP_01	1535500800	500	59	1	1e-04	1	23	2	1	1535500800	141743.574	227666.14	4.301	6	3	1	5	12	7	2
SP19	GBSc_SP_02	1567468800	1000	33	14	0.0083	2	23	5	1	1567468800	141645.186	227539.54	3.551	9	6	1	5	12	7	NA
SP19	GBSc_SP_02	1567468800	1000	35	4	0.0067	2	23	5	1	1567468800	141645.186	227539.54	3.551	9	6	1	5	12	7	NA
SP19	GBSc_SP_02	1567468800	500	35	6	0.0033	2	23	5	1	1567468800	141645.186	227539.54	3.551	9	6	1	5	12	7	NA
SP19	GBSc_SP_02	1567468800	1000	21	3	0.0029	2	23	5	1	1567468800	141645.186	227539.54	3.551	9	6	1	5	12	7	NA
SP19	GBSc_SP_02	1567468800	500	33	9	0.0012	2	23	5	1	1567468800	141645.186	227539.54	3.551	9	6	1	5	12	7	NA
SP19	GBSc_SP_02	1567468800	500	21	2	3e-04	2	23	5	1	1567468800	141645.186	227539.54	3.551	9	6	1	5	12	7	NA
SP19	GBSc_SP_02	1567468800	500	64	6	3e-04	2	23	5	1	1567468800	141645.186	227539.54	3.551	9	6	1	5	12	7	NA
SP19	GBSc_SP_02	1567468800	500	18	6	2e-04	2	23	5	1	1567468800	141645.186	227539.54	3.551	9	6	1	5	12	7	NA
SP19	GBSc_SP_02	1567468800	1000	18	1	0	2	23	5	1	1567468800	141645.186	227539.54	3.551	9	6	1	5	12	7	NA
SP18	GBSc_SP_02	1535500800	1000	18	14	0.0051	1	23	2	1	1535500800	141645.178	227539.518	3.477	6	6	1	5	12	7	2
SP18	GBSc_SP_02	1535500800	500	18	27	0.0012	1	23	2	1	1535500800	141645.178	227539.518	3.477	6	6	1	5	12	7	2
SP18	GBSc_SP_02	1535500800	1000	21	4	0.0037	1	23	2	1	1535500800	141645.178	227539.518	3.477	6	6	1	5	12	7	2
SP18	GBSc_SP_02	1535500800	500	21	7	6e-04	1	23	2	1	1535500800	141645.178	227539.518	3.477	6	6	1	5	12	7	2
SP18	GBSc_SP_02	1535500800	1000	33	5	0.0077	1	23	2	1	1535500800	141645.178	227539.518	3.477	6	6	1	5	12	7	2
SP18	GBSc_SP_02	1535500800	500	33	2	4e-04	1	23	2	1	1535500800	141645.178	227539.518	3.477	6	6	1	5	12	7	2
SP18	GBSc_SP_02	1535500800	1000	59	2	2e-04	1	23	2	1	1535500800	141645.178	227539.518	3.477	6	6	1	5	12	7	2
SP19	GBSc_SP_03	1567468800	1000	61	1	0.1085	2	23	5	1	1567468800	141615.225	227501.494	2.67	7	6	1	5	12	7	NA
SP19	GBSc_SP_03	1567468800	1000	35	13	0.0069	2	23	5	1	1567468800	141615.225	227501.494	2.67	7	6	1	5	12	7	NA
SP19	GBSc_SP_03	1567468800	1000	41	3	0.0052	2	23	5	1	1567468800	141615.225	227501.494	2.67	7	6	1	5	12	7	NA
SP19	GBSc_SP_03	1567468800	500	35	5	0.0036	2	23	5	1	1567468800	141615.225	227501.494	2.67	7	6	1	5	12	7	NA
SP19	GBSc_SP_03	1567468800	1000	33	3	0.0031	2	23	5	1	1567468800	141615.225	227501.494	2.67	7	6	1	5	12	7	NA
SP19	GBSc_SP_03	1567468800	1000	21	2	0.0019	2	23	5	1	1567468800	141615.225	227501.494	2.67	7	6	1	5	12	7	NA
SP19	GBSc_SP_03	1567468800	500	33	8	0.0011	2	23	5	1	1567468800	141615.225	227501.494	2.67	7	6	1	5	12	7	NA
SP19	GBSc_SP_03	1567468800	500	52	25	6e-04	2	23	5	1	1567468800	141615.225	227501.494	2.67	7	6	1	5	12	7	NA
SP19	GBSc_SP_03	1567468800	1000	64	1	3e-04	2	23	5	1	1567468800	141615.225	227501.494	2.67	7	6	1	5	12	7	NA
SP18	GBSc_SP_03	1535500800	1000	18	41	0.0109	1	23	2	1	1535500800	141615.192	227501.541	2.565	6	6	1	5	12	7	2
SP18	GBSc_SP_03	1535500800	500	18	93	0.0036	1	23	2	1	1535500800	141615.192	227501.541	2.565	6	6	1	5	12	7	2
SP18	GBSc_SP_03	1535500800	1000	21	2	0.0023	1	23	2	1	1535500800	141615.192	227501.541	2.565	6	6	1	5	12	7	2
SP18	GBSc_SP_03	1535500800	500	21	1	0	1	23	2	1	1535500800	141615.192	227501.541	2.565	6	6	1	5	12	7	2
SP18	GBSc_SP_03	1535500800	1000	33	8	0.005	1	23	2	1	1535500800	141615.192	227501.541	2.565	6	6	1	5	12	7	2
SP18	GBSc_SP_03	1535500800	500	33	4	5e-04	1	23	2	1	1535500800	141615.192	227501.541	2.565	6	6	1	5	12	7	2
SP18	GBSc_SP_03	1535500800	500	53	1	1e-04	1	23	2	1	1535500800	141615.192	227501.541	2.565	6	6	1	5	12	7	2
SP19	GBSc_SP_04	1567468800	1000	33	1	0.0075	2	23	5	1	1567468800	141595.883	227478.002	1.99	7	6	1	5	12	7	NA
SP19	GBSc_SP_04	1567468800	1000	35	14	0.0061	2	23	5	1	1567468800	141595.883	227478.002	1.99	7	6	1	5	12	7	NA
SP19	GBSc_SP_04	1567468800	500	35	5	0.0019	2	23	5	1	1567468800	141595.883	227478.002	1.99	7	6	1	5	12	7	NA
SP19	GBSc_SP_04	1567468800	1000	21	6	0.0013	2	23	5	1	1567468800	141595.883	227478.002	1.99	7	6	1	5	12	7	NA
SP19	GBSc_SP_04	1567468800	500	21	1	2e-04	2	23	5	1	1567468800	141595.883	227478.002	1.99	7	6	1	5	12	7	NA
SP19	GBSc_SP_04	1567468800	500	52	5	2e-04	2	23	5	1	1567468800	141595.883	227478.002	1.99	7	6	1	5	12	7	NA
SP19	GBSc_SP_04	1567468800	1000	59	1	2e-04	2	23	5	1	1567468800	141595.883	227478.002	1.99	7	6	1	5	12	7	NA
SP19	GBSc_SP_04	1567468800	500	64	1	2e-04	2	23	5	1	1567468800	141595.883	227478.002	1.99	7	6	1	5	12	7	NA
SP19	GBSc_SP_04	1567468800	500	33	1	0	2	23	5	1	1567468800	141595.883	227478.002	1.99	7	6	1	5	12	7	NA
SP19	GBSc_SP_04	1567468800	500	59	1	0	2	23	5	1	1567468800	141595.883	227478.002	1.99	7	6	1	5	12	7	NA
SP18	GBSc_SP_04	1535500800	1000	18	11	0.0028	1	23	2	1	1535500800	141595.898	227478.001	1.89	6	6	1	5	12	7	2
SP18	GBSc_SP_04	1535500800	500	18	34	0.0022	1	23	2	1	1535500800	141595.898	227478.001	1.89	6	6	1	5	12	7	2
SP18	GBSc_SP_04	1535500800	1000	21	1	3e-04	1	23	2	1	1535500800	141595.898	227478.001	1.89	6	6	1	5	12	7	2
SP18	GBSc_SP_04	1535500800	500	21	6	5e-04	1	23	2	1	1535500800	141595.898	227478.001	1.89	6	6	1	5	12	7	2
SP18	GBSc_SP_04	1535500800	1000	33	6	0.0132	1	23	2	1	1535500800	141595.898	227478.001	1.89	6	6	1	5	12	7	2
SP18	GBSc_SP_04	1535500800	500	33	8	7e-04	1	23	2	1	1535500800	141595.898	227478.001	1.89	6	6	1	5	12	7	2
SP18	GBSc_SP_04	1535500800	500	53	15	8e-04	1	23	2	1	1535500800	141595.898	227478.001	1.89	6	6	1	5	12	7	2
SP18	GBSc_SP_04	1535500800	1000	53	12	5e-04	1	23	2	1	1535500800	141595.898	227478.001	1.89	6	6	1	5	12	7	2
SP18	GBSc_SP_04	1535500800	1000	61	1	0.075	1	23	2	1	1535500800	141595.898	227478.001	1.89	6	6	1	5	12	7	2
SP18	GBSc_SP_04	1535500800	500	63	9	5e-04	1	23	2	1	1535500800	141595.898	227478.001	1.89	6	6	1	5	12	7	2
SP19	GBSc_SP_05	1567468800	1000	35	4	0.0056	2	23	5	1	1567468800	141579.056	227456.618	1.169	7	4	1	5	12	7	NA
SP19	GBSc_SP_05	1567468800	500	35	5	0.0045	2	23	5	1	1567468800	141579.056	227456.618	1.169	7	4	1	5	12	7	NA
SP19	GBSc_SP_05	1567468800	500	21	1	4e-04	2	23	5	1	1567468800	141579.056	227456.618	1.169	7	4	1	5	12	7	NA
SP19	GBSc_SP_05	1567468800	500	59	2	4e-04	2	23	5	1	1567468800	141579.056	227456.618	1.169	7	4	1	5	12	7	NA
SP19	GBSc_SP_05	1567468800	1000	33	1	3e-04	2	23	5	1	1567468800	141579.056	227456.618	1.169	7	4	1	5	12	7	NA
SP19	GBSc_SP_05	1567468800	1000	21	1	2e-04	2	23	5	1	1567468800	141579.056	227456.618	1.169	7	4	1	5	12	7	NA
SP19	GBSc_SP_05	1567468800	500	33	1	0	2	23	5	1	1567468800	141579.056	227456.618	1.169	7	4	1	5	12	7	NA
SP19	GBSc_SP_05	1567468800	500	52	3	0	2	23	5	1	1567468800	141579.056	227456.618	1.169	7	4	1	5	12	7	NA
SP19	GBSc_SP_05	1567468800	1000	59	1	0	2	23	5	1	1567468800	141579.056	227456.618	1.169	7	4	1	5	12	7	NA
SP18	GBSc_SP_05	1535500800	1000	18	4	0.001	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	500	18	19	5e-04	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	1000	21	1	0.0018	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	1000	28	1	4e-04	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	1000	33	1	1e-04	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	500	33	5	5e-04	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	1000	35	2	0.007	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	1000	53	4	4e-04	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	500	53	8	3e-04	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	1000	59	0	5e-04	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	500	59	1	0	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GBSc_SP_05	1535500800	500	63	3	3e-04	1	23	2	1	1535500800	141579.02	227456.608	1.093	5	4	1	5	12	7	2
SP18	GK18_01	1535500800	1000	18	13	0.0056	1	24	1	1	1535500800	141566.165	227834.395	3.939	6	3	1	5	12	7	4
